"No.","Time","Source","Destination","Protocol","Length","Info"
"1430","6.440297","36.64.94.147","192.168.137.7","QUIC","1274","Protected Payload (KP0)"
"1431","6.440322","36.64.94.147","192.168.137.7","QUIC","1274","Protected Payload (KP0)"
"1432","6.440347","36.64.94.147","192.168.137.7","QUIC","1274","Protected Payload (KP0)"
"1433","6.440373","36.64.94.147","192.168.137.7","QUIC","1274","Protected Payload (KP0)"
"1434","6.441512","36.64.94.147","192.168.137.7","QUIC","1274","Protected Payload (KP0)"
"1435","6.441562","36.64.94.147","192.168.137.7","QUIC","1274","Protected Payload (KP0)"
"1436","6.441589","36.64.94.147","192.168.137.7","QUIC","1274","Protected Payload (KP0)"
"1437","6.441611","36.64.94.147","192.168.137.7","QUIC","1274","Protected Payload (KP0)"
"1438","6.441634","36.64.94.147","192.168.137.7","QUIC","1274","Protected Payload (KP0)"
"1439","6.441656","36.64.94.147","192.168.137.7","QUIC","1274","Protected Payload (KP0)"
"1440","6.441678","36.64.94.147","192.168.137.7","QUIC","1274","Protected Payload (KP0)"
"1441","6.441699","36.64.94.147","192.168.137.7","QUIC","1178","Protected Payload (KP0)"
"1442","6.444311","192.168.137.7","36.64.94.147","QUIC","154","Protected Payload (KP0), DCID=b2807d294b824862"
"1443","6.444948","192.168.137.7","36.64.94.147","QUIC","122","Protected Payload (KP0), DCID=b2807d294b824862"
"1444","6.467502","192.168.137.7","36.64.94.147","QUIC","154","Protected Payload (KP0), DCID=b2807d294b824862"
"1445","6.503584","36.64.94.147","192.168.137.7","QUIC","90","Protected Payload (KP0)"
"1446","6.980455","192.168.137.7","57.144.100.141","QUIC","826","Protected Payload (KP0), DCID=b100fe5103945aeb"
"1447","7.025338","57.144.100.141","192.168.137.7","QUIC","90","Protected Payload (KP0)"
"1448","7.047507","192.168.137.7","57.144.100.141","QUIC","90","Protected Payload (KP0), DCID=b100fe5103945aeb"
"1449","7.074504","192.168.137.7","57.144.100.141","QUIC","698","Protected Payload (KP0), DCID=b100fe5103945aeb"
"1450","7.087527","192.168.137.7","57.144.100.141","QUIC","666","Protected Payload (KP0), DCID=b100fe5103945aeb"
"1451","7.120148","57.144.100.141","192.168.137.7","QUIC","90","Protected Payload (KP0)"
"1452","7.120315","57.144.100.141","192.168.137.7","QUIC","90","Protected Payload (KP0)"
"1453","7.143554","192.168.137.7","57.144.100.141","QUIC","90","Protected Payload (KP0), DCID=b100fe5103945aeb"
"1454","7.272329","192.168.137.7","57.144.100.141","QUIC","730","Protected Payload (KP0), DCID=b100fe5103945aeb"
"1455","7.276096","57.144.100.141","192.168.137.7","QUIC","602","Protected Payload (KP0)"
"1456","7.285554","192.168.137.7","57.144.100.141","QUIC","90","Protected Payload (KP0), DCID=b100fe5103945aeb"
"1457","7.320725","57.144.100.141","192.168.137.7","QUIC","90","Protected Payload (KP0)"
"1458","7.343754","192.168.137.7","57.144.100.141","QUIC","90","Protected Payload (KP0), DCID=b100fe5103945aeb"
"1459","7.353307","57.144.100.141","192.168.137.7","QUIC","90","Protected Payload (KP0)"
"1460","7.448292","57.144.100.141","192.168.137.7","QUIC","506","Protected Payload (KP0)"
"1461","7.461302","192.168.137.7","57.144.100.141","QUIC","90","Protected Payload (KP0), DCID=b100fe5103945aeb"
"1462","7.478054","57.144.100.141","192.168.137.7","QUIC","506","Protected Payload (KP0)"
"1463","7.484721","192.168.137.7","57.144.100.141","QUIC","90","Protected Payload (KP0), DCID=b100fe5103945aeb"
"1464","7.529994","57.144.100.141","192.168.137.7","QUIC","90","Protected Payload (KP0)"
"1465","7.530155","57.144.100.141","192.168.137.7","QUIC","90","Protected Payload (KP0)"
"1466","7.768368","57.144.100.141","192.168.137.7","QUIC","538","Protected Payload (KP0)"
"1467","7.775996","192.168.137.7","57.144.100.141","QUIC","90","Protected Payload (KP0), DCID=b100fe5103945aeb"
"1468","7.785265","192.168.137.7","57.144.100.192","UDP","1294","48513  >  443 Len=1252"
"1469","7.785265","192.168.137.7","57.144.100.192","UDP","142","48513  >  443 Len=100"
"1470","7.785265","192.168.137.7","57.144.100.192","UDP","206","48513  >  443 Len=164"
"1471","7.788217","57.144.100.141","192.168.137.7","QUIC","533","Protected Payload (KP0)"
"1472","7.788320","57.144.100.141","192.168.137.7","QUIC","90","Protected Payload (KP0)"
"1473","7.791053","192.168.137.7","57.144.100.141","QUIC","90","Protected Payload (KP0), DCID=b100fe5103945aeb"
"1474","7.835777","57.144.100.192","192.168.137.7","UDP","90","443  >  48513 Len=48"
"1475","7.835864","57.144.100.192","192.168.137.7","UDP","90","443  >  48513 Len=48"
"1476","7.836995","57.144.100.141","192.168.137.7","QUIC","90","Protected Payload (KP0)"
"1477","7.851643","192.168.137.7","57.144.100.192","UDP","78","48513  >  443 Len=36"
"1478","7.855451","192.168.137.7","57.144.100.192","UDP","142","48513  >  443 Len=100"
"1479","7.899964","57.144.100.192","192.168.137.7","UDP","90","443  >  48513 Len=48"
"1480","7.900166","57.144.100.192","192.168.137.7","UDP","90","443  >  48513 Len=48"
"1481","7.979122","192.168.137.7","57.144.192.196","UDP","1294","46629  >  443 Len=1252"
"1482","7.979122","192.168.137.7","57.144.192.196","UDP","1294","46629  >  443 Len=1252"
"1483","7.979122","192.168.137.7","57.144.192.196","UDP","1294","46629  >  443 Len=1252"
"1484","7.980559","192.168.137.7","57.144.192.196","UDP","1294","46629  >  443 Len=1252"
"1485","7.980559","192.168.137.7","57.144.192.196","UDP","1294","46629  >  443 Len=1252"
"1486","7.980559","192.168.137.7","57.144.192.196","UDP","1294","46629  >  443 Len=1252"
"1487","7.980559","192.168.137.7","57.144.192.196","UDP","302","46629  >  443 Len=260"
"1488","8.040167","192.168.137.7","157.240.208.63","QUIC","814","Protected Payload (KP0), DCID=bc00ab47262c939d"
"1489","8.040385","57.144.100.192","192.168.137.7","UDP","1082","443  >  48513 Len=1040"
"1490","8.040451","57.144.192.196","192.168.137.7","UDP","90","443  >  46629 Len=48"
"1491","8.086367","192.168.137.7","57.144.100.192","UDP","110","48513  >  443 Len=68"
"1492","8.174141","192.168.137.7","57.144.100.192","UDP","1294","48513  >  443 Len=1252"
"1493","8.174141","192.168.137.7","57.144.100.192","UDP","526","48513  >  443 Len=484"
"1494","8.174141","192.168.137.7","57.144.100.192","UDP","1294","48513  >  443 Len=1252"
"1495","8.174141","192.168.137.7","57.144.100.192","UDP","1230","48513  >  443 Len=1188"
"1496","8.174141","192.168.137.7","157.240.208.63","QUIC","790","Protected Payload (KP0), DCID=bc00ab47262c939d"
"1497","8.205066","157.240.208.63","192.168.137.7","QUIC","122","Protected Payload (KP0)"
"1498","8.205258","57.144.100.192","192.168.137.7","UDP","1080","443  >  48513 Len=1038"
"1499","8.205349","157.240.208.63","192.168.137.7","QUIC","538","Protected Payload (KP0)"
"1500","8.205426","157.240.208.63","192.168.137.7","QUIC","1274","Protected Payload (KP0)"
"1501","8.205492","157.240.208.63","192.168.137.7","QUIC","794","Protected Payload (KP0)"
"1502","8.209489","57.144.100.192","192.168.137.7","UDP","90","443  >  48513 Len=48"
"1503","8.227188","192.168.137.7","57.144.100.192","UDP","78","48513  >  443 Len=36"
"1504","8.227188","192.168.137.7","157.240.208.63","QUIC","110","Protected Payload (KP0), DCID=bc00ab47262c939d"
"1505","8.282339","57.144.192.196","192.168.137.7","UDP","90","443  >  46629 Len=48"
"1506","8.286036","57.144.100.192","192.168.137.7","UDP","90","443  >  48513 Len=48"
"1507","8.286166","57.144.100.192","192.168.137.7","UDP","90","443  >  48513 Len=48"
"1508","8.286235","57.144.100.192","192.168.137.7","UDP","90","443  >  48513 Len=48"
"1509","8.286296","57.144.192.196","192.168.137.7","UDP","122","443  >  46629 Len=80"
"1510","8.286359","157.240.208.63","192.168.137.7","QUIC","122","Protected Payload (KP0)"
"1511","8.289729","192.168.137.7","57.144.192.196","UDP","110","46629  >  443 Len=68"
"1512","8.306824","192.168.137.7","57.144.100.192","UDP","78","48513  >  443 Len=36"
"1513","8.308018","157.240.208.63","192.168.137.7","QUIC","90","Protected Payload (KP0)"
"1514","8.365850","57.144.192.196","192.168.137.7","UDP","90","443  >  46629 Len=48"
"1515","8.454317","192.168.137.7","57.144.192.192","QUIC","206","Protected Payload (KP0), DCID=910085e32683b793"
"1516","8.454317","192.168.137.7","57.144.192.192","QUIC","1294","Protected Payload (KP0), DCID=910085e32683b793"
"1517","8.454317","192.168.137.7","57.144.192.192","QUIC","1294","Protected Payload (KP0), DCID=910085e32683b793"
"1518","8.454317","192.168.137.7","57.144.192.192","QUIC","1294","Protected Payload (KP0), DCID=910085e32683b793"
"1519","8.454317","192.168.137.7","57.144.192.192","QUIC","1262","Protected Payload (KP0), DCID=910085e32683b793"
"1520","8.501697","57.144.100.192","192.168.137.7","UDP","1274","443  >  48513 Len=1232"
"1521","8.501859","57.144.100.192","192.168.137.7","UDP","602","443  >  48513 Len=560"
"1522","8.501942","57.144.192.192","192.168.137.7","QUIC","90","Protected Payload (KP0)"
"1523","8.502185","57.144.192.192","192.168.137.7","QUIC","90","Protected Payload (KP0)"
"1524","8.504987","192.168.137.7","57.144.100.192","UDP","110","48513  >  443 Len=68"
"1525","8.520156","192.168.137.7","57.144.192.192","QUIC","78","Protected Payload (KP0), DCID=910085e32683b793"
"1526","8.572744","57.144.100.192","192.168.137.7","UDP","90","443  >  48513 Len=48"
"1527","8.921634","57.144.192.192","192.168.137.7","QUIC","378","Protected Payload (KP0)"
"1528","8.921738","57.144.192.192","192.168.137.7","QUIC","367","Protected Payload (KP0)"
"1529","8.926097","192.168.137.7","57.144.192.192","QUIC","110","Protected Payload (KP0), DCID=910085e32683b793"
"1530","8.926097","192.168.137.7","57.144.192.192","QUIC","78","Protected Payload (KP0), DCID=910085e32683b793"
"1531","8.993976","57.144.192.192","192.168.137.7","QUIC","90","Protected Payload (KP0)"
"1532","9.281187","172.67.205.195","192.168.137.7","UDP","1242","443  >  48785 Len=1200"
"1533","9.281392","172.67.205.195","192.168.137.7","UDP","1242","443  >  48785 Len=1200"
"1534","9.283148","192.168.137.7","172.67.205.195","ICMP","594","Destination unreachable (Port unreachable)"
"1535","9.283148","192.168.137.7","172.67.205.195","ICMP","594","Destination unreachable (Port unreachable)"
"1536","11.714689","192.168.137.7","57.144.192.192","QUIC","206","Protected Payload (KP0), DCID=910085e32683b793"
"1537","11.716083","192.168.137.7","57.144.192.192","QUIC","1294","Protected Payload (KP0), DCID=910085e32683b793"
"1538","11.716574","192.168.137.7","57.144.192.192","QUIC","1294","Protected Payload (KP0), DCID=910085e32683b793"
"1539","11.716574","192.168.137.7","57.144.192.192","QUIC","1294","Protected Payload (KP0), DCID=910085e32683b793"
"1540","11.716574","192.168.137.7","57.144.192.192","QUIC","1294","Protected Payload (KP0), DCID=910085e32683b793"
"1541","11.717097","192.168.137.7","57.144.192.192","QUIC","366","Protected Payload (KP0), DCID=910085e32683b793"
"1542","11.771940","57.144.192.192","192.168.137.7","QUIC","90","Protected Payload (KP0)"
"1543","11.772121","57.144.192.192","192.168.137.7","QUIC","90","Protected Payload (KP0)"
"1544","11.772203","57.144.192.192","192.168.137.7","QUIC","90","Protected Payload (KP0)"
"1545","11.782038","192.168.137.7","157.240.208.63","QUIC","462","Protected Payload (KP0), DCID=bc00ab47262c939d"
"1546","11.787460","192.168.137.7","57.144.192.192","QUIC","78","Protected Payload (KP0), DCID=910085e32683b793"
"1547","11.842399","157.240.208.63","192.168.137.7","QUIC","122","Protected Payload (KP0)"
"1548","11.842583","157.240.208.63","192.168.137.7","QUIC","282","Protected Payload (KP0)"
"1549","11.842666","157.240.208.63","192.168.137.7","QUIC","122","Protected Payload (KP0)"
"1550","11.851759","192.168.137.7","157.240.208.63","QUIC","110","Protected Payload (KP0), DCID=bc00ab47262c939d"
"1551","11.927247","157.240.208.63","192.168.137.7","QUIC","90","Protected Payload (KP0)"
"1552","11.927348","57.144.192.192","192.168.137.7","QUIC","346","Protected Payload (KP0)"
"1553","11.931701","192.168.137.7","57.144.192.192","QUIC","110","Protected Payload (KP0), DCID=910085e32683b793"
"1554","11.986363","192.168.137.7","57.144.192.196","UDP","1294","46629  >  443 Len=1252"
"1555","11.986363","192.168.137.7","57.144.192.196","UDP","1294","46629  >  443 Len=1252"
"1556","11.986363","192.168.137.7","57.144.192.196","UDP","1294","46629  >  443 Len=1252"
"1557","11.986363","192.168.137.7","57.144.192.196","UDP","1294","46629  >  443 Len=1252"
"1558","11.986363","192.168.137.7","57.144.192.196","UDP","750","46629  >  443 Len=708"
"1559","12.006550","57.144.192.192","192.168.137.7","QUIC","90","Protected Payload (KP0)"
"1560","12.061660","57.144.192.196","192.168.137.7","UDP","90","443  >  46629 Len=48"
"1561","12.137266","57.144.100.192","192.168.137.7","UDP","378","443  >  48513 Len=336"
"1562","12.137446","57.144.100.192","192.168.137.7","UDP","1274","443  >  48513 Len=1232"
"1563","12.137525","57.144.100.192","192.168.137.7","UDP","218","443  >  48513 Len=176"
"1564","12.137595","57.144.100.192","192.168.137.7","UDP","1274","443  >  48513 Len=1232"
"1565","12.137660","57.144.100.192","192.168.137.7","UDP","1274","443  >  48513 Len=1232"
"1566","12.137726","57.144.100.192","192.168.137.7","UDP","1274","443  >  48513 Len=1232"
"1567","12.137789","57.144.100.192","192.168.137.7","UDP","1274","443  >  48513 Len=1232"
"1568","12.137853","57.144.100.192","192.168.137.7","UDP","1274","443  >  48513 Len=1232"
"1569","12.137915","57.144.100.192","192.168.137.7","UDP","538","443  >  48513 Len=496"
"1570","12.137989","57.144.100.192","192.168.137.7","UDP","1274","443  >  48513 Len=1232"
"1571","12.138055","57.144.100.192","192.168.137.7","UDP","1274","443  >  48513 Len=1232"
"1572","12.138120","57.144.100.192","192.168.137.7","UDP","1274","443  >  48513 Len=1232"
"1573","12.138186","57.144.100.192","192.168.137.7","UDP","538","443  >  48513 Len=496"
"1574","12.138253","57.144.100.192","192.168.137.7","UDP","1274","443  >  48513 Len=1232"
"1575","12.138321","57.144.100.192","192.168.137.7","UDP","1274","443  >  48513 Len=1232"
"1576","12.138384","57.144.100.192","192.168.137.7","UDP","538","443  >  48513 Len=496"
"1577","12.138576","57.144.100.192","192.168.137.7","UDP","1274","443  >  48513 Len=1232"
"1578","12.138652","57.144.100.192","192.168.137.7","UDP","1274","443  >  48513 Len=1232"
"1579","12.138717","57.144.100.192","192.168.137.7","UDP","378","443  >  48513 Len=336"
"1580","12.138781","57.144.100.192","192.168.137.7","UDP","1274","443  >  48513 Len=1232"
"1581","12.147766","192.168.137.7","57.144.100.192","UDP","78","48513  >  443 Len=36"
"1582","12.147766","192.168.137.7","57.144.100.192","UDP","78","48513  >  443 Len=36"
"1583","12.147766","192.168.137.7","57.144.100.192","UDP","78","48513  >  443 Len=36"
"1584","12.147766","192.168.137.7","57.144.100.192","UDP","78","48513  >  443 Len=36"
"1585","12.148155","192.168.137.7","57.144.100.192","UDP","78","48513  >  443 Len=36"
"1586","12.159876","57.144.100.192","192.168.137.7","UDP","250","443  >  48513 Len=208"
"1587","12.160026","57.144.100.192","192.168.137.7","UDP","1274","443  >  48513 Len=1232"
"1588","12.160093","57.144.100.192","192.168.137.7","UDP","1274","443  >  48513 Len=1232"
"1589","12.160152","57.144.100.192","192.168.137.7","UDP","1274","443  >  48513 Len=1232"
"1590","12.160209","57.144.100.192","192.168.137.7","UDP","538","443  >  48513 Len=496"
"1591","12.160272","57.144.100.192","192.168.137.7","UDP","1274","443  >  48513 Len=1232"
"1592","12.160327","57.144.100.192","192.168.137.7","UDP","1274","443  >  48513 Len=1232"
"1593","12.160383","57.144.100.192","192.168.137.7","UDP","1274","443  >  48513 Len=1232"
"1594","12.160437","57.144.100.192","192.168.137.7","UDP","1274","443  >  48513 Len=1232"
"1595","12.160495","57.144.100.192","192.168.137.7","UDP","538","443  >  48513 Len=496"
"1596","12.160554","57.144.100.192","192.168.137.7","UDP","1274","443  >  48513 Len=1232"
"1597","12.160635","57.144.100.192","192.168.137.7","UDP","1274","443  >  48513 Len=1232"
"1598","12.160692","57.144.100.192","192.168.137.7","UDP","1274","443  >  48513 Len=1232"
"1599","12.160749","57.144.100.192","192.168.137.7","UDP","538","443  >  48513 Len=496"
"1600","12.160808","57.144.100.192","192.168.137.7","UDP","378","443  >  48513 Len=336"
"1601","12.160898","57.144.100.192","192.168.137.7","UDP","1274","443  >  48513 Len=1232"
"1602","12.161050","57.144.100.192","192.168.137.7","UDP","1274","443  >  48513 Len=1232"
"1603","12.161115","57.144.100.192","192.168.137.7","UDP","1274","443  >  48513 Len=1232"
"1604","12.161173","57.144.100.192","192.168.137.7","UDP","250","443  >  48513 Len=208"
"1605","12.161227","57.144.100.192","192.168.137.7","UDP","538","443  >  48513 Len=496"
"1606","12.170489","192.168.137.7","57.144.100.192","UDP","110","48513  >  443 Len=68"
"1607","12.170489","192.168.137.7","57.144.100.192","UDP","110","48513  >  443 Len=68"
"1608","12.181704","57.144.100.192","192.168.137.7","UDP","1274","443  >  48513 Len=1232"
"1609","12.181801","57.144.100.192","192.168.137.7","UDP","1274","443  >  48513 Len=1232"
"1610","12.181846","57.144.100.192","192.168.137.7","UDP","1274","443  >  48513 Len=1232"
"1611","12.181885","57.144.100.192","192.168.137.7","UDP","538","443  >  48513 Len=496"
"1612","12.181930","57.144.100.192","192.168.137.7","UDP","1274","443  >  48513 Len=1232"
"1613","12.181968","57.144.100.192","192.168.137.7","UDP","1274","443  >  48513 Len=1232"
"1614","12.182006","57.144.100.192","192.168.137.7","UDP","1274","443  >  48513 Len=1232"
"1615","12.182042","57.144.100.192","192.168.137.7","UDP","538","443  >  48513 Len=496"
"1616","12.182081","57.144.100.192","192.168.137.7","UDP","1274","443  >  48513 Len=1232"
"1617","12.182133","57.144.100.192","192.168.137.7","UDP","1274","443  >  48513 Len=1232"
"1618","12.182173","57.144.100.192","192.168.137.7","UDP","1274","443  >  48513 Len=1232"
"1619","12.182211","57.144.100.192","192.168.137.7","UDP","378","443  >  48513 Len=336"
"1620","12.182250","57.144.100.192","192.168.137.7","UDP","1274","443  >  48513 Len=1232"
"1621","12.182288","57.144.100.192","192.168.137.7","UDP","1274","443  >  48513 Len=1232"
"1622","12.182328","57.144.100.192","192.168.137.7","UDP","1274","443  >  48513 Len=1232"
"1623","12.182365","57.144.100.192","192.168.137.7","UDP","250","443  >  48513 Len=208"
"1624","12.182463","57.144.100.192","192.168.137.7","UDP","1274","443  >  48513 Len=1232"
"1625","12.182506","57.144.100.192","192.168.137.7","UDP","1274","443  >  48513 Len=1232"
"1626","12.182544","57.144.100.192","192.168.137.7","UDP","1274","443  >  48513 Len=1232"
"1627","12.182581","57.144.100.192","192.168.137.7","UDP","538","443  >  48513 Len=496"
"1628","12.187732","192.168.137.7","57.144.100.192","UDP","110","48513  >  443 Len=68"
"1629","12.187732","192.168.137.7","57.144.100.192","UDP","110","48513  >  443 Len=68"
"1630","12.188029","192.168.137.7","57.144.100.192","UDP","78","48513  >  443 Len=36"
"1631","12.197945","57.144.100.192","192.168.137.7","UDP","1274","443  >  48513 Len=1232"
"1632","12.198024","57.144.100.192","192.168.137.7","UDP","1274","443  >  48513 Len=1232"
"1633","12.198048","57.144.100.192","192.168.137.7","UDP","1274","443  >  48513 Len=1232"
"1634","12.198069","57.144.100.192","192.168.137.7","UDP","1274","443  >  48513 Len=1232"
"1635","12.198088","57.144.100.192","192.168.137.7","UDP","826","443  >  48513 Len=784"
"1636","12.198116","57.144.100.192","192.168.137.7","UDP","1274","443  >  48513 Len=1232"
"1637","12.198142","57.144.100.192","192.168.137.7","UDP","250","443  >  48513 Len=208"
"1638","12.198162","57.144.100.192","192.168.137.7","UDP","1274","443  >  48513 Len=1232"
"1639","12.198181","57.144.100.192","192.168.137.7","UDP","378","443  >  48513 Len=336"
"1640","12.198203","57.144.100.192","192.168.137.7","UDP","1274","443  >  48513 Len=1232"
"1641","12.198223","57.144.100.192","192.168.137.7","UDP","1274","443  >  48513 Len=1232"
"1642","12.198245","57.144.100.192","192.168.137.7","UDP","1274","443  >  48513 Len=1232"
"1643","12.198266","57.144.100.192","192.168.137.7","UDP","1242","443  >  48513 Len=1200"
"1644","12.198292","57.144.100.192","192.168.137.7","UDP","90","443  >  48513 Len=48"
"1645","12.200142","57.144.192.196","192.168.137.7","UDP","90","443  >  46629 Len=48"
"1646","12.202365","192.168.137.7","57.144.100.192","UDP","78","48513  >  443 Len=36"
"1647","12.202365","192.168.137.7","57.144.100.192","UDP","110","48513  >  443 Len=68"
"1648","12.203078","192.168.137.7","57.144.100.192","UDP","110","48513  >  443 Len=68"
"1649","12.222070","192.168.137.7","57.144.192.196","UDP","78","46629  >  443 Len=36"
"1650","12.222070","192.168.137.7","57.144.100.192","UDP","110","48513  >  443 Len=68"
"1651","12.237431","57.144.192.196","192.168.137.7","UDP","122","443  >  46629 Len=80"
"1652","12.237553","57.144.100.192","192.168.137.7","UDP","90","443  >  48513 Len=48"
"1653","12.237595","57.144.100.192","192.168.137.7","UDP","90","443  >  48513 Len=48"
"1654","12.240146","192.168.137.7","57.144.192.196","UDP","110","46629  >  443 Len=68"
"1655","12.259144","192.168.137.7","57.144.100.192","UDP","110","48513  >  443 Len=68"
"1656","12.311032","57.144.192.196","192.168.137.7","UDP","90","443  >  46629 Len=48"
"1657","12.332716","192.168.137.7","57.144.100.192","UDP","718","36465  >  443 Len=676"
"1658","12.338666","192.168.137.7","57.144.100.192","UDP","494","36465  >  443 Len=452"
"1659","12.384448","57.144.100.192","192.168.137.7","UDP","122","443  >  36465 Len=80"
"1660","12.384634","57.144.100.192","192.168.137.7","UDP","1274","443  >  36465 Len=1232"
"1661","12.384716","57.144.100.192","192.168.137.7","UDP","346","443  >  36465 Len=304"
"1662","12.384787","57.144.100.192","192.168.137.7","UDP","1274","443  >  36465 Len=1232"
"1663","12.384853","57.144.100.192","192.168.137.7","UDP","1274","443  >  36465 Len=1232"
"1664","12.384919","57.144.100.192","192.168.137.7","UDP","1274","443  >  36465 Len=1232"
"1665","12.384985","57.144.100.192","192.168.137.7","UDP","1274","443  >  36465 Len=1232"
"1666","12.385048","57.144.100.192","192.168.137.7","UDP","1274","443  >  36465 Len=1232"
"1667","12.385112","57.144.100.192","192.168.137.7","UDP","1274","443  >  36465 Len=1232"
"1668","12.385207","57.144.100.192","192.168.137.7","UDP","1274","443  >  36465 Len=1232"
"1669","12.387355","57.144.100.192","192.168.137.7","UDP","1274","443  >  36465 Len=1232"
"1670","12.387495","57.144.100.192","192.168.137.7","UDP","1274","443  >  36465 Len=1232"
"1671","12.387574","57.144.100.192","192.168.137.7","UDP","1274","443  >  36465 Len=1232"
"1672","12.387691","57.144.100.192","192.168.137.7","UDP","1274","443  >  36465 Len=1232"
"1673","12.387765","57.144.100.192","192.168.137.7","UDP","1274","443  >  36465 Len=1232"
"1674","12.387833","57.144.100.192","192.168.137.7","UDP","1274","443  >  36465 Len=1232"
"1675","12.387899","57.144.100.192","192.168.137.7","UDP","1274","443  >  36465 Len=1232"
"1676","12.387966","57.144.100.192","192.168.137.7","UDP","1274","443  >  36465 Len=1232"
"1677","12.388032","57.144.100.192","192.168.137.7","UDP","1274","443  >  36465 Len=1232"
"1678","12.388095","57.144.100.192","192.168.137.7","UDP","1274","443  >  36465 Len=1232"
"1679","12.388158","57.144.100.192","192.168.137.7","UDP","1274","443  >  36465 Len=1232"
"1680","12.388222","57.144.100.192","192.168.137.7","UDP","1274","443  >  36465 Len=1232"
"1681","12.388286","57.144.100.192","192.168.137.7","UDP","1274","443  >  36465 Len=1232"
"1682","12.388374","57.144.100.192","192.168.137.7","UDP","634","443  >  36465 Len=592"
"1683","12.388451","57.144.100.192","192.168.137.7","UDP","1274","443  >  36465 Len=1232"
"1684","12.388516","57.144.100.192","192.168.137.7","UDP","1274","443  >  36465 Len=1232"
"1685","12.388920","57.144.100.192","192.168.137.7","UDP","1274","443  >  36465 Len=1232"
"1686","12.392703","192.168.137.7","57.144.100.192","UDP","142","36465  >  443 Len=100"
"1687","12.392703","192.168.137.7","57.144.100.192","UDP","78","36465  >  443 Len=36"
"1688","12.396616","192.168.137.7","57.144.100.192","UDP","142","36465  >  443 Len=100"
"1689","12.433785","192.168.137.7","57.144.192.141","QUIC","1294","Initial, DCID=a829309ac2843b3f, PKN: 12499309, CRYPTO, PADDING"
"1690","12.435228","192.168.137.7","192.168.137.1","DNS","78","Standard query 0x269b A graph.facebook.com"
"1691","12.441548","192.168.137.1","192.168.137.7","DNS","170","Standard query response 0x269b A graph.facebook.com CNAME star.c10r.facebook.com A 57.144.100.141"
"1692","12.465985","57.144.100.192","192.168.137.7","UDP","90","443  >  36465 Len=48"
"1693","12.466092","57.144.192.141","192.168.137.7","QUIC","1274","Initial, SCID=8600101616828d4b, PKN: 16146276, CRYPTO, ACK, PADDING"
"1694","12.466135","57.144.192.141","192.168.137.7","QUIC","261","Handshake, SCID=8600101616828d4b"
"1695","12.466171","57.144.192.141","192.168.137.7","QUIC","122","Protected Payload (KP0)"
"1696","12.473704","192.168.137.7","57.144.192.141","QUIC","127","Handshake, DCID=8600101616828d4b"
"1697","12.473704","192.168.137.7","57.144.192.141","QUIC","110","Protected Payload (KP0), DCID=8600101616828d4b"
"1698","12.474238","192.168.137.7","57.144.192.141","QUIC","1294","Protected Payload (KP0), DCID=8600101616828d4b"
"1699","12.474238","192.168.137.7","57.144.192.141","QUIC","1294","Protected Payload (KP0), DCID=8600101616828d4b"
"1700","12.474551","192.168.137.7","57.144.192.141","QUIC","1294","Protected Payload (KP0), DCID=8600101616828d4b"
"1701","12.474551","192.168.137.7","57.144.192.141","QUIC","750","Protected Payload (KP0), DCID=8600101616828d4b"
"1702","12.516959","192.168.137.7","157.240.208.63","QUIC","846","Protected Payload (KP0), DCID=bc00ab47262c939d"
"1703","12.528465","57.144.192.141","192.168.137.7","QUIC","84","Handshake, SCID=8600101616828d4b"
"1704","12.528651","57.144.192.141","192.168.137.7","QUIC","154","Protected Payload (KP0)"
"1705","12.528731","57.144.192.141","192.168.137.7","QUIC","90","Protected Payload (KP0)"
"1706","12.528799","57.144.192.141","192.168.137.7","QUIC","314","Protected Payload (KP0)"
"1707","12.535091","192.168.137.7","57.144.192.141","QUIC","78","Protected Payload (KP0), DCID=8600101616828d4b"
"1708","12.563009","157.240.208.63","192.168.137.7","QUIC","122","Protected Payload (KP0)"
"1709","12.563193","157.240.208.63","192.168.137.7","QUIC","282","Protected Payload (KP0)"
"1710","12.563275","157.240.208.63","192.168.137.7","QUIC","1274","Protected Payload (KP0)"
"1711","12.563347","157.240.208.63","192.168.137.7","QUIC","1274","Protected Payload (KP0)"
"1712","12.563442","157.240.208.63","192.168.137.7","QUIC","1274","Protected Payload (KP0)"
"1713","12.563514","157.240.208.63","192.168.137.7","QUIC","1274","Protected Payload (KP0)"
"1714","12.563586","157.240.208.63","192.168.137.7","QUIC","1274","Protected Payload (KP0)"
"1715","12.563655","157.240.208.63","192.168.137.7","QUIC","1274","Protected Payload (KP0)"
"1716","12.563720","157.240.208.63","192.168.137.7","QUIC","1274","Protected Payload (KP0)"
"1717","12.566070","157.240.208.63","192.168.137.7","QUIC","1274","Protected Payload (KP0)"
"1718","12.566209","157.240.208.63","192.168.137.7","QUIC","1274","Protected Payload (KP0)"
"1719","12.566288","157.240.208.63","192.168.137.7","QUIC","1274","Protected Payload (KP0)"
"1720","12.566355","157.240.208.63","192.168.137.7","QUIC","1274","Protected Payload (KP0)"
"1721","12.566420","157.240.208.63","192.168.137.7","QUIC","1274","Protected Payload (KP0)"
"1722","12.566486","157.240.208.63","192.168.137.7","QUIC","1274","Protected Payload (KP0)"
"1723","12.566551","157.240.208.63","192.168.137.7","QUIC","1274","Protected Payload (KP0)"
